,QC_neg_1.mzdata,QC_neg_2.mzdata,QC_neg_3.mzdata,QC_neg_4.mzdata,QC_neg_5.mzdata,QC_neg_6.mzdata,QC_neg_7.mzdata,QC_neg_8.mzdata,QC_neg_9.mzdata,neg_1.mzdata,neg_2.mzdata,neg_3.mzdata,neg_4.mzdata,neg_5.mzdata,neg_6.mzdata,neg_7.mzdata,neg_8.mzdata,neg_9.mzdata,neg_10.mzdata,neg_11.mzdata,neg_12.mzdata,neg_13.mzdata,neg_14.mzdata,neg_15.mzdata,neg_16.mzdata,neg_17.mzdata,neg_18.mzdata,neg_19.mzdata,neg_20.mzdata,neg_21.mzdata,neg_22.mzdata,neg_23.mzdata,neg_24.mzdata,neg_25.mzdata,neg_26.mzdata,neg_27.mzdata,neg_28.mzdata,neg_29.mzdata,neg_30.mzdata,neg_31.mzdata,neg_32.mzdata,neg_33.mzdata,neg_34.mzdata,neg_35.mzdata,neg_36.mzdata,neg_37.mzdata,neg_38.mzdata,neg_39.mzdata,neg_40.mzdata,neg_41.mzdata,neg_42.mzdata,neg_43.mzdata,neg_44.mzdata,neg_45.mzdata,neg_46.2.mzdata,neg_47.mzdata,neg_48.mzdata,neg_49.mzdata,neg_50.mzdata,neg_51.mzdata,neg_52.mzdata,neg_53.mzdata,neg_54.mzdata,neg_55.mzdata,neg_56.mzdata,neg_57.mzdata,neg_58.mzdata,neg_59.mzdata,neg_60.mzdata,neg_61.mzdata,neg_62.mzdata,neg_63.mzdata,neg_64.mzdata,neg_65.mzdata,neg_66.mzdata,neg_67.mzdata,neg_68.mzdata,neg_69.mzdata,neg_70.mzdata,neg_71.mzdata,neg_72.mzdata,neg_73.mzdata,neg_74.mzdata,neg_75.mzdata,neg_76.mzdata,neg_77.mzdata,neg_78.mzdata,neg_79.mzdata,neg_80.mzdata,neg_81.mzdata,neg_82.mzdata,neg_83.mzdata,neg_84.mzdata,neg_85.mzdata,neg_86.mzdata,neg_87.mzdata,neg_88.mzdata,neg_89.mzdata,neg_90.mzdata,neg_91.mzdata,neg_92.mzdata,neg_93.mzdata 
mz2844,7054.82217,13169.39854,11259.75655,11913.93267,10380.35469,9692.433518,9076.477924,4412.513672,9692.415302,6719.197081,7562.450127,4071.0669,2960.675256,3186.53381,2729.458309,5460.191307,6208.272784,4240.037696,3857.450972,7239.747612,5516.43589,1979.974033,5264.425114,5189.379779,3211.660485,3649.125761,3310.986086,3751.158896,3806.358776,5904.35763,5804.391629,6513.316466,3563.981055,7409.793236,4786.342366,5537.93291,3114.062234,3696.104967,14135.70426,12511.7527,4039.176939,11124.26674,14825.9243,1433.988504,2617.265798,1896.621003,4724.332135,21507.53018,4911.032346,10282.41115,12298.11396,2013.534686,2791.582107,2087.687758,3097.805229,1909.58182,1160.906943,5062.877459,3696.998339,2370.941819,3208.057786,2729.172954,3230.279253,2206.544926,2060.250913,8233.727148,2147.960391,1305.439915,3468.181953,2194.415984,1334.281591,43678.40992,26984.20679,9829.142287,18879.2514,10244.65018,9368.546702,13172.18401,3746.200701,29958.5266,21499.35336,9238.251478,5604.561348,11645.16656,7320.319625,3141.552747,6370.180276,2709.347285,7996.955707,24342.55745,20787.92198,15345.68524,34598.25564,48070.29737,7905.58656,32828.08886,12060.26649,33910.50666,27640.37678,10510.17976,44065.10669,23211.93543
mz2845,4695.863027,7201.719674,4202.120508,7927.859718,6659.623947,7686.11129,5038.694355,5037.612173,5583.568434,0,2817.029292,0,1822.819018,7447.250828,4389.657673,4481.925614,0,6537.913284,5868.542444,0,3396.911308,1854.122554,11361.269,3685.694788,4899.474358,0,2574.648304,9040.074582,4028.478524,5892.035566,4921.768189,5078.320871,1458.681526,732.6202653,0,6054.578262,0,0,6451.362599,3428.562336,0,7706.943861,3741.911615,4986.771942,5443.803164,10456.84895,9071.024157,4881.65515,3746.75097,12374.99004,21464.12084,9649.946836,3885.353331,8450.709023,8322.032124,6959.776506,17313.29502,2211.109117,14403.06899,3267.605926,4482.258517,6460.008281,8744.522774,12166.88889,10521.45652,4770.130178,6096.672424,9239.403672,1273.542858,6995.811674,1320.150418,616.1786473,9353.518184,4716.110481,15909.0145,6675.131105,14729.20252,3431.587862,7031.277275,5912.806667,15835.63219,4327.636616,5975.578616,6153.524258,1891.99357,4234.671094,4839.652769,5911.091103,8607.674245,6652.825162,8717.83151,27819.29912,10822.7427,5789.322661,4921.527305,3633.501777,0,6109.762289,1150.950424,5778.491367,3554.733779,13260.67768
mz2846,14719.68132,13918.82639,13687.24875,14225.93678,4633.19748,11251.61437,10749.73506,4534.599714,12744.05364,19162.15558,15926.8493,20144.51106,17374.77772,11842.62517,13158.31644,9173.258622,9446.468701,11912.73155,13477.70301,9072.838296,21610.0969,10682.29158,8807.455371,16868.31719,3899.432812,13625.9523,13963.79467,7263.473949,15581.69633,9923.320898,5193.548473,16075.2949,10014.86303,14611.50162,16149.31541,11757.8735,8497.885482,11631.88621,3386.496114,10538.76688,3609.948867,16691.3238,9968.217959,19489.81754,12010.39445,14962.86007,11242.06602,6475.879255,9614.693203,11701.48472,10196.18599,4788.741614,26006.08989,9618.88914,4694.229037,17130.14461,10414.60066,11966.52306,4672.509023,6371.351396,13303.71904,10243.46072,4730.097041,9713.08665,5327.920312,14268.63604,15403.33318,6229.118752,4386.921094,9819.055284,5245.358718,18702.23225,15003.12522,21386.35693,13320.46016,22201.97982,19281.52274,12579.10236,13749.57759,4108.513875,10212.71038,9832.910625,2963.949243,14623.8992,8944.138184,6188.154552,8637.981651,4640.335217,8882.520259,7340.283311,20797.57674,8927.900899,6931.574868,6475.534173,10217.34622,14403.86657,22463.9566,4401.017851,7667.010755,7127.064195,4172.180962,5737.589766
mz2847,24760.10391,33250.26264,28147.62105,24983.73026,16205.81446,11391.57697,26543.8205,22861.48028,19283.56524,1771.772881,3139.843399,0,352.1535248,63850.48569,6786.575032,2324.513994,1705.087591,0,3579.737206,13071.73141,2063.891279,14383.60021,8586.634399,9491.087583,100006.3706,53267.94811,11558.23194,5267.67111,16722.12052,11931.64414,11889.49955,7380.446317,95148.41517,3401.343288,36640.26315,10977.90812,140762.2291,11886.12673,8286.775387,5139.314096,58596.47086,0,4555.830067,326.0874058,4073.218511,47623.62153,28133.8199,5310.936978,0,483.1282103,7109.128632,15016.29369,6167.739406,15117.89005,18046.24038,5425.165957,23260.31069,13013.11932,16416.31309,12771.94828,26143.43445,13633.09061,7779.939069,13742.27433,7668.814863,2411.345068,7116.833485,11089.8306,92822.63576,41098.94143,19927.40021,2231.672886,317.8839239,3174.589551,8797.442507,2015.112973,2714.909878,23499.52678,5691.98124,2794.125916,1830.50857,1560.946967,21732.77623,44767.53412,44743.44216,7814.276814,80825.85347,49862.81033,25607.07646,18564.84625,18266.73327,21664.63776,4991.021877,72087.91214,135951.5447,22570.23337,6034.263841,24569.5936,154493.0496,66912.78195,25352.58884,27032.29857
mz2848,50100.7091,50489.26803,47695.21591,46471.48049,45257.26868,40091.13694,35273.13368,37041.63053,33110.84034,37304.03743,43749.79777,34297.79888,34556.41887,45039.10198,41328.00308,68040.48998,34689.48549,39539.05602,47830.67561,53508.58037,35958.28474,31413.09431,62857,43184.38805,55591.79084,55729.91304,58603.07707,44622.76545,52644.19898,47542.59153,59253.77832,40639.4009,41352.16975,54835.36386,40017.75539,48490.3025,51199.20954,49419.30326,61172.17852,37669.8103,64385.80811,44039.57305,38764.0295,30447.42587,21540.4203,42233.92035,48505.49124,70130.42792,26982.09683,35578.32736,40780.94026,38247.07209,36542.98709,25282.18607,53297.9299,25980.98322,51324.17239,50643.60675,40902.09117,45357.44413,26422.14575,36640.8889,60081.65413,45047.17666,48100.83085,52268.68516,32447.18615,39519.53819,65565.55638,55326.29552,83158.69479,42274.59487,42550.2515,42372.24198,34974.42262,18987.75848,23798.67136,49865.97392,31970.28669,57384.15346,19437.81531,52180.88339,33148.94326,34334.00818,26886.08548,56647.32748,39361.00024,53447.56811,31920.8287,31336.00983,30769.09686,27625.732,45272.15754,39195.23457,55608.02043,42735.2664,32971.64222,28351.722,44654.48109,26847.35877,19969.44777,27968.34474
mz2849,6178.211488,6620.386299,6469.621541,6293.239509,6842.724972,3751.300811,6446.074064,7019.505642,5042.507749,7944.746824,7197.108403,8087.460672,8444.982937,6157.546886,8195.797377,6227.447813,6321.161664,5343.926325,4167.943932,3294.195179,10686.73249,7291.073289,5013.156952,4480.571627,6497.666128,6058.467043,4885.351736,2312.208845,7800.510915,1291.326191,3894.771618,2344.791896,7328.270036,4451.672457,6418.470739,14517.65674,4611.241371,5110.266174,6715.243998,4752.51457,8990.240171,7737.218703,7999.235604,6124.340208,10651.85249,7705.159026,10964.76393,3097.608333,5535.934772,8199.595957,4844.769548,3707.931941,11141.53456,6751.065162,4878.063584,4570.85096,7809.176787,3610.247145,5114.574104,3114.894734,10819.5436,6741.431017,4024.409073,6686.0536,5384.358592,9470.772577,4725.131229,13037.06477,5294.691488,5428.893251,4350.691191,3470.062677,4805.19076,3576.621619,5851.862355,6250.77245,10944.57305,2260.707167,7023.13106,2744.756602,5256.237566,7224.526566,4188.130613,7201.659716,2661.932388,3982.465095,6470.187225,6297.349831,6489.754071,4145.641343,4907.276956,5372.355257,4212.921855,4393.867207,6047.86737,5720.147854,6290.654075,10690.12988,2774.313753,8498.220243,5017.357893,5968.566504
mz2850,5275.138537,6136.418218,8514.712879,7329.427157,5758.042974,8123.462097,4036.180811,6094.272781,5876.11533,7049.995313,10334.98879,7823.122375,2714.53698,2117.267729,2167.558502,12115.6841,10556.391,7134.151875,2126.483362,2394.387754,4960.158545,5234.108682,4352.058429,6465.405833,11612.26979,12757.46887,4670.17017,3422.351517,9323.950288,7428.702507,2797.899603,4350.01654,15565.32967,4808.283344,11211.64837,5034.119842,3509.423483,2839.71375,8137.19619,10966.15273,5485.465898,3753.528734,9240.551763,8410.757792,2601.827681,1094.3527,486.2841392,11259.2277,12706.66613,11077.01707,2067.330731,979.408249,8232.601813,1308.926178,2221.55267,7176.363815,14647.80007,11826.30031,2801.780897,2973.525426,6437.328214,2995.944041,6873.899904,4029.002415,15755.48085,7629.922228,11384.94921,3309.977015,2469.934824,4074.048608,12526.13924,15884.54272,10325.74858,3542.183328,5320.516582,2816.415806,2864.468286,2104.89021,2379.567341,7795.257334,9486.966438,6972.080355,1615.635069,3985.815892,4063.936553,2818.299985,14054.21199,3874.131139,3790.897636,2300.182773,7069.769413,6309.109349,4607.483352,6403.009256,11347.23451,5732.481373,11233.66842,5510.436973,3430.436873,5590.631138,5090.773139,11786.5551
mz2851,31593.7868,31823.76623,31117.49651,36847.25262,38401.18459,38924.6319,42581.12572,39099.8181,43865.39945,45385.26416,10772.77124,36752.45016,52597.05504,19509.38344,29011.33348,27127.62385,38272.57922,25102.06166,23197.56942,66816.75469,14616.20048,42551.08501,17119.0709,29345.59719,24842.03817,25937.52574,18950.48936,18170.42206,17863.89435,53560.15031,16029.36967,25591.02609,20573.60355,45048.38904,35380.39547,68120.60556,104130.1163,134454.2807,64512.12581,202091.4921,18416.6866,12307.5397,43203.38668,29781.83986,11975.5582,12408.33816,15543.77528,14656.00223,37292.45129,8507.367583,17960.82431,11660.46686,27419.36083,10581.89206,9213.600469,185851.4305,6601.633008,23635.31804,126869.0884,12865.89439,17517.45167,35062.30758,29108.21339,38755.67142,6820.456641,16423.69102,18162.04784,46218.0082,25589.24429,30679.47662,41134.16234,75324.40478,57953.30715,37967.42597,35896.38844,63656.10066,54453.60424,63277.7018,26500.72714,25508.89693,20600.2708,21945.90451,26234.22233,22313.17828,36700.05046,56590.17328,24932.22232,24220.98798,35136.15125,52292.02157,32617.14753,26230.62249,17072.79592,41334.11701,24955.42852,32782.73414,35377.6132,43662.30237,50458.3169,34152.44284,43415.14266,42436.68836
mz2852,8478.46582,5253.118887,6451.60248,7634.785752,8412.874785,9510.090496,8939.131211,8561.454508,6519.255458,9748.03653,4953.550605,7673.499977,9835.17357,9922.049067,7118.127571,10447.13606,8536.601836,8991.54317,6314.73293,8972.545779,7486.175705,10062.22693,5078.663037,9235.037315,7032.14583,6792.383154,9886.164101,4427.439354,4557.79868,9509.858275,8329.179957,7130.595394,5585.143318,7678.783514,8562.824811,13147.17539,3597.131518,9050.374707,12241.32234,4655.960495,7636.047782,8512.22775,5441.717584,7534.126072,11897.84491,5804.52375,12691.10226,9604.151265,10570.26424,5438.553721,11560.70386,7460.077617,7620.564523,6068.505645,8099.481612,7743.720648,7056.539845,7502.437143,8971.326211,5382.530531,7732.460259,9493.392693,11865.7836,7167.346406,5528.362891,10796.34538,9274.213728,8464.499532,8321.33959,9097.088188,14757.73605,10270.77708,6971.060039,3507.220908,6372.502526,6892.294893,8275.729871,8758.459958,7984.344023,4448.552432,6286.889883,8833.538243,6212.986934,5505.486244,8718.630872,7943.876532,4610.29711,5098.777662,5325.144861,6336.290907,7439.608082,8275.483887,5614.146445,7850.120001,5571.761813,6270.142882,6193.816772,6790.936609,7100.323359,9283.753276,2053.24833,6484.629141
mz2853,25260.03961,27547.5082,28965.14484,36062.88539,32322.08391,36682.29842,38028.15211,40683.4957,45197.07844,23067.00186,50171.3393,30902.37604,62107.1642,41600.16573,41779.98327,38597.00514,32371.53979,57172.58292,33985.84805,23071.72802,39071.89128,26452.25859,48521.18871,34052.94727,25249.25812,20846.86406,18861.72122,44532.36422,43250.06508,19562.37678,41195.14313,33955.56305,30723.99641,23758.96219,14839.10302,23748.3143,4677.105414,11567.20207,27457.74327,22379.87546,16758.94683,47256.22981,41339.62711,44990.31141,24793.86262,39233.67727,33967.23445,24205.41254,32085.24391,50818.37294,48106.92502,44998.76274,41915.13605,45560.71172,48108.85172,41459.59323,40632.86065,30986.21999,39842.18883,27979.22123,38912.97305,23543.47547,34538.10164,29997.08016,38364.98602,43006.92073,25976.92302,45711.43801,19178.11055,15716.72665,14224.3581,20312.35626,36243.45094,25890.38836,60724.77678,23522.96217,55702.92656,18279.59171,40736.56782,56267.97416,52332.85222,25584.26133,35028.41391,38459.56218,30583.05211,36924.59949,40541.34083,43152.03352,39497.37023,41403.32417,50894.93742,45272.16,59173.28851,18469.25653,20104.60049,28051.13381,15814.05,47447.12883,12712.39431,37277.91234,24406.61055,36000.69415
mz2854,8051.416207,7497.665235,8153.371588,7327.95826,6580.578574,6386.891093,6975.586193,6950.901592,6646.931836,12212.66308,5251.732412,19055.85532,12147.57396,7357.47823,12521.64255,1219.311057,4851.993624,4022.199444,12820.05489,9045.757997,12415.30689,11922.12472,3093.705981,12608.19145,2903.766584,5902.494961,10997.20889,3572.739932,6773.469711,10946.4799,1441.840144,12786.82603,605.0085642,8742.335859,7348.138581,5120.716333,4271.821536,10778.39954,639.4536973,2760.951702,1988.636461,13675.78896,6763.514883,15914.42273,10508.91546,13016.02161,11623.56097,2695.397959,5055.311487,6049.329773,9671.325615,4968.46347,15811.16212,11079.09379,3270.862002,13612.96316,2161.506242,4867.333308,7225.873016,3565.040449,9769.41,9766.132612,1775.258098,5779.70179,846.7222575,9456.79398,15183.25078,3669.653637,5496.569109,8984.816396,434.2798828,6821.981484,10016.20819,13250.56099,5800.417126,17627.09817,12283.50287,8759.193898,13478.71175,2001.269501,4166.72192,3949.204263,4886.943123,7833.723315,9042.966709,2257.982044,0,1797.824907,6778.068633,5349.344988,6476.82665,7035.961523,1212.933537,9092.314014,527.5466428,7355.722103,13290.46343,2751.537305,2628.680754,4000.003828,140.6831276,1988.189575
mz2855,175225.6561,187234.1584,183268.6663,189764.5977,200021.4928,189317.1934,191545.5651,190246.8725,205218.5651,104248.3812,215426.4179,212487.1316,196865.7373,251562.8825,211513.1929,149609.7946,242830.9867,244900.2343,221038.6316,117152.0133,350024.9294,237153.4108,133224.1074,245013.8201,134272.5458,282015.2148,420574.158,70333.07054,398160.6441,211256.7381,128203.1324,211475.0605,234782.1609,148124.2123,286501.571,222150.7142,216212.3868,249764.4745,175411.5558,292989.9512,317983.2421,110645.6775,228097.785,72686.80267,293680.306,220849.903,217975.8812,141152.0696,296903.5285,182321.3364,109830.6185,49775.41101,269127.8245,160618.3221,171517.0685,176364.5976,220850.5603,285364.682,248922.4359,102152.3949,260977.5911,204418.0943,131733.7406,192643.4578,67885.0413,178344.6563,368081.9301,342162.8235,389371.6652,398830.9329,360934.0902,79730.42398,134027.6469,42770.86557,18765.85758,114065.3967,121862.3032,88559.14608,123302.4819,0,121399.6356,155709.5766,36899.60367,193166.7422,194824.9211,94055.5134,124879.7149,128573.7573,174408.0574,8586.130356,111947.086,124258.3344,49911.29631,208718.8617,158424.6602,156431.5556,428810.2456,250379.0228,268475.9165,207125.1179,174511.0214,85226.6832
mz2856,21598.86359,20076.66121,19231.08231,22419.79407,14049.61287,23354.4364,17200.37732,20944.15896,24006.18178,26192.07458,27418.00852,17042.60984,11631.05495,9624.972167,12007.77662,24736.88008,33726.61153,32108.22777,9167.722919,12621.52516,18764.03346,12270.9193,18746.5042,15133.51289,16767.70118,32545.62524,19508.87635,16252.17228,19863.91037,20787.58492,11803.36963,21558.69453,35534.8663,16751.07416,30441.90481,16245.76379,14445.63442,10687.72614,25641.04042,33930.38667,21344.00273,12275.72155,32364.45478,27778.36814,10717.43277,4188.065684,5772.195188,31297.55131,44168.27144,43782.81626,12922.76424,3637.418498,22045.21349,2731.351822,2764.853438,24132.18661,30024.47607,35389.88041,9677.49097,18238.65166,28884.333,7092.144692,21771.40211,8144.751788,22374.74563,28188.87762,41081.21073,17484.22866,12827.48603,25967.98539,33090.62611,45472.62918,29459.31796,11313.90743,26666.46495,14038.27085,13912.87473,8093.124815,5353.877001,28150.61659,30054.558,26797.16823,4790.438621,12296.99819,13097.00066,7785.803049,33717.37749,13025.22615,14460.45638,17149.12532,21222.95379,24667.96881,14885.06099,19953.9657,26994.21589,18533.8082,33351.16706,20292.68627,14044.12832,9084.79509,23377.10857,33441.2337
mz2857,2000.667295,8276.613654,21280.5548,32306.20585,41589.61382,52896.01839,46758.66218,47916.32734,51195.32563,1417.810893,100596.7251,6588.679277,84032.35584,57759.10244,69924.20022,23221.5224,74724.54802,87161.70979,20479.45886,9211.314019,3566.047117,9429.625897,8358.147268,13666.14539,69373.89111,21353.62431,17048.23559,8434.009919,3708.984015,4350.085979,2447.558234,11474.99702,4874.818213,56788.91355,9968.699506,2170.38909,10113.26899,24682.63711,36067.29952,65040.15869,27122.89949,5747.521058,9709.150784,1287.195421,53004.95063,1135.484706,11555.02753,20990.86953,73694.25572,5883.403625,4415.988577,8994.783044,13525.81729,3994.777354,4283.671645,1460.275557,15316.68114,29083.50969,19357.0051,22180.61055,13713.7988,8997.484292,5425.700069,2443.396904,5210.01153,81990.05264,20771.09601,3364.097264,24475.66494,1636.342568,798.8587616,57897.18838,68967.92147,45902.63532,172866.3206,30477.66647,119590.2736,26191.00852,2236.544004,47068.05921,190010.1462,33185.2325,5939.343245,12910.74633,9867.107754,38474.44459,79634.54183,102105.7347,87889.87547,14265.29146,140280.3279,3285.499712,3187.928673,20750.41637,41155.3583,68847.8902,25683.63865,43954.99646,33588.25031,54015.85177,65223.47777,109896.4875
mz2858,44410.336,45546.83436,39481.13432,47804.77024,42932.73407,45318.53554,33958.7595,34199.77137,41685.13977,53540.28994,18019.26158,44097.88055,23080.60363,60968.76223,39594.40435,34574.41626,53206.6722,32058.17637,35490.69691,35890.38194,44446.69048,45856.6643,38884.50287,37911.83779,37188.38647,21361.88582,47943.63381,33975.41422,47172.7369,46328.23967,22266.42802,37046.06564,38173.58492,46579.39467,40183.99121,35960.26152,93314.47384,47777.3986,39565.01344,53420.42309,40444.51572,58886.37264,29052.99936,54129.42522,50041.55973,71014.82495,65946.02735,45240.22347,68520.68389,48687.80881,47475.58444,60988.73918,58474.7482,45506.4993,41492.48578,42228.49605,31020.52887,34782.01985,32342.79674,49039.60077,36621.2134,45705.75365,73626.82586,26133.56602,35744.31664,55436.91314,58264.64949,59749.60144,82781.07327,65078.4507,57535.08311,66643.74899,38616.79541,38454.14611,12506.75619,29153.82584,22177.62734,46585.53829,28950.31953,23208.35029,29547.43204,27005.02412,43677.38166,34627.56771,35101.05372,31038.0395,20010.91965,7538.679598,20045.5374,33575.41159,38001.79012,29007.50206,29792.39117,51644.93397,24220.482,35287.90464,47494.84704,22950.60056,68879.33556,22039.7625,34817.83193,39366.98571
mz2859,27450.98874,35215.61311,75853.25629,85694.64755,91800.65775,91335.88555,132481.1535,126230.8257,89393.17817,26037.96829,166312.9986,115687.2702,103597.4874,86332.80855,84727.68205,49555.43647,34725.27461,170930.9916,30914.39431,22032.27663,271964.5684,53228.29146,85788.64323,26976.305,66846.99018,28064.8233,25685.51658,59819.45921,316503.4053,29077.48425,121118.9132,89694.89128,109317.6066,23796.86519,30860.30299,35218.26048,17784.40395,21364.29797,30119.09214,195272.3698,22580.72761,108309.2025,113606.8696,82344.57091,79717.05813,119552.4029,31790.87811,19515.05375,107217.0699,138714.9474,86875.43828,58014.25928,131166.3686,96960.12074,82869.87505,60846.12721,82451.61633,125641.6536,37158.3799,22652.77847,157399.1239,24602.01209,91970.66194,63589.04466,65385.1185,109385.9891,101663.2103,93956.28377,24231.531,17685.71489,17703.41608,25350.28412,126719.1161,48988.44021,76597.89381,94500.58485,125757.0774,22671.83116,103713.4466,98826.16431,98225.78506,53326.02055,52742.67551,192003.1555,36587.51252,92847.625,97663.29572,94325.39575,104548.4818,115666.635,240986.2247,160492.117,120344.1574,22378.02466,72678.25178,91985.10251,37014.42348,130089.0093,25271.00821,101911.8844,70390.96294,124784.0363
mz2860,331136.7133,353404.3135,365862.6644,380075.338,391514.4401,374866.8222,446754.243,427550.3622,452261.6844,725198.9727,420954.1251,397168.6737,451161.6466,232098.3656,320621.3981,428234.9149,397653.5128,337899.0764,293560.4958,323385.0212,243412.0894,397768.6299,5253.426467,181421.0615,296650.0072,621656.3425,181188.7296,261904.2609,233445.9033,147559.9802,151189.8983,220206.4913,179375.6653,576503.8455,409080.3669,845389.0092,1110664.376,802777.6348,669501.5028,1309211.066,905316.8812,236121.8375,362195.003,353069.815,177970.1086,180050.1221,207629.3534,221585.3031,261573.6538,142554.8779,218035.9383,376045.0715,359206.7843,145524.4235,188585.9851,1185637.746,90116.87778,251233.0397,932338.0965,177590.5731,254579.7616,284084.1161,290640.7475,296387.3904,126337.6775,282377.7522,178354.2826,287292.4388,288489.0939,217367.6249,363774.4507,602012.5721,478295.2854,362032.1847,411025.7387,380255.7687,703955.6323,617704.5967,397374.343,325215.1326,271433.8126,472439.7195,329750.4906,316921.1984,444927.1636,619305.2889,388887.0708,382071.2691,377814.7077,545040.5278,254614.9395,345903.5041,392350.9855,361165.2791,305149.5723,532792.9192,320297.3007,534943.872,644263.3773,406903.2557,426543.816,274222.2085
