,QC_1.mzdata,QC_2.mzdata,QC_3.mzdata,QC_4.mzdata,QC_5.mzdata,QC_6.mzdata,QC_7.mzdata,QC_8.mzdata,QC_9.mzdata,pos_1.mzdata,pos_2.mzdata,pos_3.mzdata,pos_4.mzdata,pos_5.mzdata,pos_6.mzdata,pos_7.mzdata,pos_8.mzdata,pos_9.mzdata,pos_10.2.mzdata,pos_11.mzdata,pos_12.mzdata,pos_13.mzdata,pos_14.mzdata,pos_15.mzdata,pos_16.mzdata,pos_17.mzdata,pos_18.mzdata,pos_19.mzdata,pos_20.mzdata,pos_21.mzdata,pos_22.mzdata,pos_23.mzdata,pos_24.mzdata,pos_25.mzdata,pos_26.mzdata,pos_27.mzdata,pos_28.mzdata,pos_29.mzdata,pos_30.mzdata,pos_31.mzdata,pos_32.mzdata,pos_33.mzdata,pos_34.mzdata,pos_35.mzdata,pos_36.mzdata,pos_37.mzdata,pos_38.mzdata,pos_39.mzdata,pos_40.mzdata,pos_41.mzdata,pos_42.mzdata,pos_43.mzdata,pos_44.mzdata,pos_45.mzdata,pos_46.mzdata,pos_47.mzdata,pos_48.mzdata,pos_49.mzdata,pos_50.mzdata,pos_51.mzdata,pos_52.mzdata,pos_53.mzdata,pos_54.mzdata,pos_55.mzdata,pos_56.mzdata,pos_57.mzdata,pos_58.mzdata,pos_59.mzdata,pos_60.mzdata,pos_61.mzdata,pos_62.mzdata,pos_63.mzdata,pos_64.mzdata,pos_65.mzdata,pos_66.mzdata,pos_67.mzdata,pos_68.mzdata,pos_69.mzdata,pos_70.mzdata,pos_71.mzdata,pos_72.mzdata,pos_73.mzdata,pos_74.mzdata,pos_75.mzdata,pos_76.mzdata,pos_77.mzdata,pos_78.mzdata,pos_79.mzdata,pos_80.mzdata,pos_81.mzdata,pos_82.mzdata,pos_83.mzdata,pos_84.mzdata,pos_85.mzdata,pos_86.mzdata,pos_87.mzdata,pos_88.mzdata,pos_89.mzdata,pos_90.mzdata,pos_91.mzdata,pos_92.mzdata,pos_93.mzdata 
mz2384,5849.670876,6893.613662,4994.324978,6252.886696,4654.977138,2823.119707,6108.095098,5079.057472,7566.938397,0,6658.115834,5936.21301,3051.715486,7494.957194,2553.404795,5914.897304,2812.459879,14929.20632,7376.651755,0,19249.48788,2704.222266,4390.138392,2540.858145,3159.585768,0,2965.953135,329.3299468,5208.881884,0,1885.751484,5806.966625,2656.662012,2756.427627,0,6725.671421,0,373.1954773,5441.77853,1487.776823,8195.140743,2046.028793,3689.116326,6860.818224,2554.035054,6051.249038,0,0,3035.520172,7321.535193,5645.674308,348.4243141,27572.89237,10541.49021,3711.620693,4429.119731,3834.849813,3990.390352,0,0,21820.32535,4578.97733,3488.212084,4655.512211,4717.854961,5492.529827,11018.32949,4991.249797,5962.607432,7820.487788,7917.021095,2831.205146,1522.726197,5567.673574,5332.513274,10034.13978,5782.163027,6735.420942,10298.3164,2069.78319,5675.857026,13923.32032,4521.548698,35376.49607,15010.14281,4912.629697,303.6840064,4243.07494,5163.691055,4093.669038,37908.91299,16598.12919,5020.257762,6130.423178,4041.231757,3897.909317,10088.69532,6523.04792,6223.236539,6347.603818,6152.364821,5484.011117
mz2385,26268.98514,21835.18477,23283.55568,26497.34246,25617.92071,27166.64554,29888.08143,32552.49047,42559.06262,772.0931957,10264.31675,2555.105826,9065.804186,26092.66847,8503.881211,41969.03039,22576.28437,127681.057,41076.97852,266.7314697,13789.52883,13477.94437,74900.83361,30560.25221,25662.91102,3111.205332,22682.06965,15545.22169,16017.18601,3869.210173,45963.65364,165876.2419,20348.94012,91571.65183,2592.304018,100592.3595,8589.824509,9368.950685,16311.75502,3113.127577,21036.49704,18573.9897,10516.17313,74654.53604,12853.07387,12867.09,591.908834,7121.121431,36339.35186,31565.96965,13429.90847,13527.93516,8630.75861,16738.99117,37559.31861,13086.04171,7848.58606,40974.2884,5968.245737,3768.661624,16912.30664,8552.992567,11068.47175,8991.635281,16949.8732,36090.71531,10297.50896,10433.07149,7887.416687,14636.19567,31597.78675,27071.23008,20903.61439,20055.16453,159750.4892,23911.29206,48989.27109,78680.31281,25590.50766,70320.714,44262.98443,28889.41428,23949.37975,16348.67461,53847.01477,74351.03075,26881.94468,10554.64246,11409.25487,25679.39859,36970.05516,34772.22372,9243.80587,15755.79533,30415.98703,34612.08867,47489.27578,42928.00781,62564.57344,70839.30891,32579.43762,119368.8363
mz2386,16846.55289,19544.15245,11667.18631,12412.58297,18590.69903,15397.74095,16727.65461,14268.47496,19557.55416,12507.92125,5324.042316,11821.31355,38573.55938,15949.80017,24124.22535,5443.671683,8820.17995,10081.04773,6946.518633,13394.41652,186187.6395,19371.78601,6568.149698,23912.8279,14138.41523,10625.22693,10234.71363,6560.923359,45560.1968,6612.230511,14084.49504,5216.495391,8353.241091,5029.594869,9387.031969,25399.17127,9674.669274,12826.71869,8308.792266,6788.754598,18411.59106,10968.61326,10798.13484,12982.32185,10164.31162,10708.69221,20121.02953,7260.481437,7537.036227,15637.33666,8912.201919,10462.39395,135488.459,18081.96307,26613.11318,11805.53825,12412.27955,15754.68858,5453.0477,7690.353416,65326.28679,3660.761133,4397.178846,7149.663911,7516.003711,7103.990997,12113.3228,13705.0224,7414.603242,15214.44703,13091.00444,14746.09547,30188.15048,13416.88199,7141.829795,28864.96804,35902.17234,9454.063125,18388.31543,9987.965859,9228.877617,15379.22921,8771.812992,148003.9267,9981.657431,4155.89502,8120.722238,6921.820808,7491.633489,10432.2676,52643.19647,8177.330522,2484.822366,11583.03246,18606.98771,8665.337377,16318.82662,17545.2044,4494.593672,18402.56156,3938.887785,7136.349724
mz2387,30174.12335,27911.8645,27298.03523,27221.2509,26646.68807,21837.89822,23093.60298,13380.86609,11327.20919,106596.7316,10755.43974,27740.5964,23012.13014,10193.29142,34885.86419,8939.043376,15494.62374,15917.65133,11468.5055,69549.86828,31505.97444,27029.38377,18195.87581,23698.38122,13984.82555,43386.4053,31240.87207,32607.53972,86408.60218,39902.28286,26487.49398,14418.65246,19930.07644,23995.13294,46155.53518,17950.50976,45456.69902,25613.87589,20755.97149,40512.25149,24368.69057,42120.12381,34108.55238,14821.40533,41793.13519,14997.85406,48553.73253,44577.54843,27512.60662,14565.98265,14442.46701,27205.29928,28804.81345,6843.666711,12371.60187,16960.69889,12274.44056,19198.82341,15304.87448,43386.38846,34670.60795,25883.38573,29974.87649,7037.745583,7868.371074,31363.28112,15800.08442,14626.39496,15359.26523,16874.89527,18753.36563,11908.59748,15934.56373,11706.89174,8839.800369,7765.711115,12087.63537,8114.297764,11817.47132,9975.516546,12312.94681,6639.367295,13240.93255,22520.08439,9083.998651,16454.67832,5978.789911,6216.571534,4619.535308,13909.17085,18526.63243,7948.190644,18119.91509,14401.88118,7892.868071,15151.93974,16718.04685,13620.48249,9651.100488,11072.2084,5762.08213,9717.671284
mz2388,10807.57014,10128.0747,9334.027525,9479.501514,8973.23363,7518.624966,10359.29344,13609.28442,9076.101328,324.7089782,17742.99999,15209.44415,11753.46001,23873.28318,9525.219202,29426.3977,21885.49003,28631.33273,20239.02716,989.6581089,12791.86494,3479.24078,27254.34868,14142.76445,13160.87841,4489.357705,10065.80901,8819.794986,3092.845518,523.0278994,16373.59653,30947.89117,12488.62174,20866.75184,940.5910661,32441.6581,6661.339655,8823.226931,19213.9591,7293.366829,13780.69148,9314.43293,13017.91664,17160.32025,7805.687821,19816.69985,912.5348672,2404.230802,13022.63858,19881.94554,17255.31539,3698.525496,15655.19771,22864.41422,18988.84108,17661.09668,11570.57125,15723.87915,12573.84974,3850.329266,20338.701,6051.58581,17100.99245,18554.81063,23590.22169,6372.170125,2190.244679,7471.078907,9839.136615,8664.093348,5924.062969,2359.919651,2333.567649,592.4297272,0,2649.887197,1919.577065,2297.326752,664.3096727,1632.212459,1698.528579,1505.734169,0,0,3688.09206,3778.357246,0,0,1859.206864,0,3327.624746,990.6760475,822.756161,2289.426653,5112.170449,2847.341851,540.0280379,1188.533525,0,1875.090614,510.9028333,0
mz2389,1678106.881,1570183.179,2639010.944,1631236.069,1616121.365,1527453.641,1928013.599,2319660.084,1393162.797,2896670.302,4803622.143,1208601.033,1044342.999,278333.8335,291423.5067,4336979.091,2592291.423,2932946.821,559872.1785,540772.0653,3346494.002,1399712.87,1112527.071,1947821.727,3565678.754,7871881.742,1382683.368,940688.9209,3764147.124,1488829.827,1017335.555,884111.9566,5322416.213,1189265.949,3312027.774,1467070.843,859327.1837,878419.1633,2028924.118,3855104.879,1764100.608,732674.484,4956697.659,2603831.963,968778.0947,144826.1184,91734.57333,2977551.49,3473397.327,3477646.603,227380.3227,184719.7738,2681899.798,144955.0083,175975.9178,869068.8435,2961947.077,2104814.159,635998.9849,630107.2547,2793434.145,540667.8591,1017229.302,1002592.312,2383393.459,1060842.839,1202320.512,493297.4755,208148.6261,310812.7308,1595509.774,2603841.012,1333600.707,837700.6619,2960968.898,214865.8911,716480.8029,393789.2323,156106.8155,2440698.183,2054197.86,2270377.15,139685.1497,1136644.871,294282.0126,948572.5286,6367431.994,968716.345,800329.2718,371882.8876,2083308.557,838878.4987,838368.1281,1128044.062,2785598.986,1697638.038,2448004.785,1031889.768,458596.1078,684356.0622,2331688.218,1475819.105
mz2390,1622343.496,1632025.343,1463695.874,1254956.333,1395226.271,1103314.043,998701.9953,5636.29962,1239399.242,3852641.903,321189.5582,728577.9129,1600087.585,1243780.06,680733.0336,1743405.668,825426.3995,621533.301,348299.2431,3124190.678,663237.8035,781039.467,506313.1403,930123.9601,527710.6217,1956388.774,1292217.225,991449.6153,1678007.867,2064650.548,1486036.901,1093708.678,705137.6533,1323529.555,1426798.466,2100693.43,2526406.593,735764.3187,2824916.167,2403917.653,969196.6747,2211391.808,1778844.553,685082.6862,1575276.521,1134447.802,972681.1991,5329791.932,1983804.805,1284106.585,538208.2231,881636.7794,1041020.499,656700.4698,738914.2131,984566.6305,521531.7694,2077769.326,994764.8827,2278115.316,544027.8695,1767074.827,3175267.996,1269940.127,360542.4104,2496366.984,558341.136,1799083.203,1598343.497,936551.6513,3900930.282,1587257.035,1067489.579,698830.6835,708686.6775,600549.3523,809502.0702,950598.9239,191042.0634,1571602.47,886114.8815,530172.4413,537724.8337,376926.0873,377455.6194,914240.7963,268112.219,845825.2659,653923.8829,1475068.197,980962.9009,822112.1001,1754806.289,1076849.581,231562.5165,989182.6031,170820.8792,392389.3623,1701460.418,412260.3849,2014614.673,1129154.844
mz2391,5467.524799,3984.58387,3783.332573,4251.904277,3505.904883,531.1271935,3214.026943,5089.224961,5910.931184,5004.904066,10721.08002,5535.379661,7149.718184,3418.941921,2307.096862,8157.592324,497.3716298,9060.038139,2894.451522,5773.499145,3572.255464,7702.470791,4348.182598,3830.969004,2666.080598,6773.788198,5222.37293,3934.90957,5134.744297,4727.302822,2608.203616,2999.083194,4086.871413,3012.988615,5017.6454,3778.216685,3746.452793,4605.988941,5813.245901,6332.481952,5126.486381,4707.09917,4389.379687,1175.804799,4028.299116,1414.493719,1399.262964,6562.69938,3731.425833,6316.075361,2775.300009,3277.733675,4227.146339,1506.020111,2262.408413,1261.047915,4042.865506,3636.744051,3154.852579,4735.185937,5892.948276,2902.043951,3501.60843,3276.502225,2914.076924,3835.387194,2253.699598,4751.638957,2566.277704,3579.091611,8141.767324,3266.063631,3362.918514,3519.843783,8264.466107,2072.246034,4812.094971,3584.097542,1494.35799,6222.486914,5887.506294,3578.666772,3040.566967,4191.050307,1359.59885,3968.840392,2971.981699,4461.24537,2115.662128,4359.55404,6524.349082,1118.201772,2983.714782,2552.703395,3195.138643,3587.132136,2167.268347,2233.917582,3889.896067,3712.073293,6089.296264,8567.63595
mz2392,4148.930098,18207.52268,13204.04953,10516.60335,14160.75823,15154.16226,14637.29121,9850.678125,7582.371003,8071.90957,13357.00929,15156.8898,21883.22737,12815.69436,4121.493678,14483.14613,0,12860.46438,17409.29486,26931.08164,7284.220113,12840.55945,12324.90094,14203.32494,13373.41676,16546.67832,15424.97802,17672.33703,18423.84444,22549.74843,8275.597948,14585.32662,14080.01672,16252.13651,15587.40255,14047.36701,16948.43541,12128.72766,15094.5328,15069.975,16605.59499,20311.68815,4685.738643,12247.17032,15335.46492,12956.42129,20609.38714,17540.62102,14031.41892,7959.989531,6515.757268,18007.3406,12866.69696,14177.48265,4815.833086,3044.016953,14885.72448,15433.99277,15201.50953,18378.50039,14119.89874,12425.61902,11690.06126,14401.7614,11254.11253,5237.437676,3807.937448,12960.92432,16177.82677,2832.825234,8718.663263,12705.97528,8988.020491,11920.59897,13867.99701,12381.5267,13094.76627,12253.2444,8299.907644,12444.25857,12205.7901,12103.80113,11889.67914,5920.74756,2596.398223,10991.33616,11204.17558,13297.66346,12443.98848,12244.39902,11634.67317,7921.081172,10338.94114,14048.99187,4180.95501,9766.906831,8313.996423,8280.197354,4146.960031,12730.58129,8644.036758,14053.64091
mz2393,58398.29848,54283.37408,50708.40656,59130.06022,53332.31929,58331.56613,64535.25785,84120.60829,80426.89078,3333.84379,56487.48773,38202.86719,35577.72797,84873.44288,29013.72809,59611.70719,39310.99097,74348.64247,111662.9545,10483.62691,54239.8575,17975.53392,98484.66222,66434.97386,27706.37855,17970.21384,43353.88615,47981.21923,15116.47172,5778.699176,56626.13301,101211.3345,23309.31656,45828.62611,7905.354128,69660.69516,15454.46777,24600.64254,35254.31109,12927.74578,63353.35195,45697.30817,77445.14901,57295.76859,49629.93957,167870.3232,25136.40934,15505.29334,33017.54953,124408.5015,129124.7568,67524.87891,167430.8446,122716.4373,178459.7723,135108.4139,59155.7768,79130.97673,74871.19512,29173.47563,86516.22563,31019.33156,102113.3599,162833.696,70212.97869,158065.2367,88845.15422,98977.54687,184025.964,85099.37492,96572.96923,71177.15744,132553.7982,46327.99231,51994.59408,48484.26923,53627.15099,69027.43971,67870.53375,32898.29692,28091.16703,46974.90732,108290.8327,95078.13354,68509.75571,100337.4184,40991.95754,33140.51016,65245.52954,87663.89161,63304.27782,43646.43984,70207.80425,102778.7216,44071.17492,40755.37337,44450.65758,60084.08812,65567.97609,39689.91722,33383.33672,48338.57133
mz2394,28590.1507,32963.75832,33713.48004,26036.58755,34313.13239,25847.73598,36813.32107,18133.55684,22806.23362,71080.16979,12334.49497,9297.061314,64208.527,35588.57812,38128.16985,36616.82405,3299.533066,15705.04548,1431.748454,59382.35281,42440.53313,34588.85461,13273.69077,20693.05805,11579.61303,35859.27082,30791.41843,11036.40051,27122.14121,19456.88859,26348.51508,23206.42029,31209.37885,18821.9639,15452.16405,27032.80554,76541.74195,53029.25369,60885.13578,30822.37991,24663.09936,38669.64205,41246.77124,962.590329,72021.81234,64873.45188,51748.85518,60807.85711,31502.88977,11354.75109,14081.46633,25826.04716,54132.25459,14340.64909,29389.91432,21450.17198,11865.37427,37624.12761,12501.10673,29206.40599,20270.05423,12470.35286,31932.58839,17828.68573,16479.33633,20603.82496,1257.518137,20802.02965,47905.37289,21311.4829,48292.82802,23189.93333,18707.13638,23299.31001,12339.70225,8069.573332,45295.56857,45887.10376,13498.22297,39428.07457,21519.79721,14248.50656,23494.11343,28492.55266,14073.64676,20301.07197,12974.40897,4518.40957,14548.72324,25945.55095,23307.0056,12092.56522,22101.7116,28066.53911,10719.57609,21036.97889,11041.16315,51054.71239,43748.43328,19991.56698,35064.80138,8063.565919
mz2395,24198.59876,18516.16876,17992.27481,16467.32749,16563.19008,6054.306152,22348.06557,19835.99976,19425.10292,15003.58253,9780.594321,14922.96539,28149.84984,34629.76946,35124.55486,14445.13924,17727.03895,7437.268141,15339.28603,21656.63428,29127.54728,23008.25333,15648.458,12166.69594,20304.03617,28638.29353,29261.77895,24174.17445,29612.5854,18165.18391,20482.63836,9870.43377,19930.36356,26303.93817,21525.62583,16658.44594,40971.37667,28165.07411,11203.66979,21832.40495,24935.16778,24755.1434,20299.06521,6265.051523,25740.49052,21214.77772,46812.06508,5392.505771,15672.85907,4269.475957,18122.20264,8693.145352,17727.4621,11575.58379,12193.91776,10197.31144,9447.864789,6811.864805,16178.01205,7585.604062,17946.0873,16177.985,4117.838014,11090.71733,5790.015645,14510.33859,3940.587888,19869.40499,22030.88042,24412.07769,14160.15764,5578.724807,6098.428742,13675.93786,10884.18804,7357.705371,27290.39082,4986.963242,19861.51933,15403.35846,12319.30307,8759.38858,18362.27676,14663.41363,10471.27943,15364.71496,12226.54634,16015.05434,16439.67699,12462.17507,27258.74585,15344.60129,15974.35083,16386.79917,10821.83614,25913.64797,16987.70712,24843.6762,32246.13437,15534.79921,16668.15899,14846.86565
mz2396,89518.71706,79179.28399,87310.87068,65930.77897,46778.85277,70071.55091,92108.34882,312425.3989,308926.7108,77198.97329,170090.0458,879171.0275,53611.56427,573407.0694,34073.23623,87441.25265,72480.48288,132592.1081,381852.4115,23123.20795,52850.23136,32802.74364,381343.583,98020.50001,46106.09241,35664.13236,82934.18113,62697.33667,140521.585,41098.3903,88803.40292,337061.9603,31894.52632,72981.868,602766.1068,312399.4259,125752.7092,47323.45106,14885.45931,186445.0674,29888.68823,49286.22182,43236.45843,147668.171,169453.349,154566.6087,141267.8411,139882.9814,130148.3555,112197.9658,85483.20006,61194.67332,107597.1243,100501.0003,395939.2232,50794.74236,104020.6719,35396.40166,49664.96969,67916.06436,53023.75924,46106.34238,29265.33414,46842.69181,280484.1516,26932.26001,100737.958,48074.85247,106489.8061,53557.84856,12828.92097,22636.73888,14045.61316,19786.65541,151361.5881,154145.1486,71512.64782,55993.09015,68395.79796,13698.43364,55591.5864,25084.32001,86131.0792,33850.1143,19107.90047,48675.56879,27398.55141,12145.42584,226458.0311,53181.80217,342730.1028,10412.28312,66268.33929,30817.87231,55594.50188,23383.111,526198.3536,52025.07186,43809.30439,36436.61088,30492.45526,269041.4856
mz2397,22422.94437,17247.41025,9532.542012,18769.36646,18914.94359,19509.98152,18667.35055,3287.398017,6720.081445,70647.14519,3436.573258,101069.1436,49178.03387,30961.43471,3460.810565,3391.89147,3747.812166,11233.3273,16005.46427,19765.29974,37093.00937,35962.33127,3727.688418,6988.661479,3928.105592,18596.60188,12124.97824,2827.664767,3453.312026,3741.156079,3874.829684,3253.809289,3654.438902,2746.915149,63176.89869,6528.689904,14674.27073,3393.820184,10867.91999,2780.065855,12712.82449,72116.49284,17440.10453,31300.64189,58297.49756,22130.28139,59379.66492,11497.73931,8657.863276,6045.999173,19668.84411,2772.653729,24788.06064,3154.954822,29444.3815,3211.155807,2270.908577,2709.735393,2876.458109,3165.106663,4563.36189,3103.863981,3885.001698,1792.837423,2023.634201,2647.406769,21477.00265,2352.070947,12133.0561,2584.865213,7103.890287,2122.612958,6004.704411,19225.12567,2396.496883,67055.73647,27838.92508,6559.825811,2866.074528,1960.580685,1723.061526,6057.010342,6569.363657,11706.24012,3456.024671,9285.152822,1753.841366,1320.311592,3840.092529,2586.588061,1314.112924,1700.580164,2271.418221,2264.671352,2226.145986,2810.317023,39085.68168,4898.689336,3605.592378,2155.214592,2088.655219,3007.370547
mz2398,15040.29778,9467.137061,9740.060789,10258.90629,10842.31408,10874.98468,9534.971074,12046.75367,10943.58812,9698.143478,6667.126113,11194.97038,12950.97065,7634.842969,12429.60223,8681.289205,9949.15582,13023.18268,18532.47218,7077.4179,9970.469911,9611.349811,12492.30183,9014.413711,764.931171,14670.54586,11958.87768,9108.225176,10711.26247,7556.897769,13563.08312,14280.98136,2331.818607,12734.70762,8678.366426,14938.95644,6141.926468,12268.59545,5754.584766,9219.228594,11628.74945,9065.496735,13146.93743,2881.44457,12818.43573,11010.16564,16246.39324,7257.619775,8846.848066,14863.10505,8896.913163,10081.96627,11993.21918,12489.35702,19495.01557,15076.21025,3858.644574,15578.36133,14584.86217,7774.009805,15294.46266,14853.34178,12490.39066,11146.65817,4177.16502,12482.36496,12386.06725,15935.57233,10199.65928,23746.74984,4551.062432,8400.222832,7157.63502,10248.11467,15535.49513,10381.014,16057.23105,11595.66832,16001.75089,10513.67546,12281.37809,9822.708845,9943.140441,9325.081816,8810.817363,16384.88273,2690.55458,12282.29732,10941.18606,8167.279277,11042.01137,7054.150643,15713.69424,10844.82527,4489.571198,9523.50284,9586.400096,9715.031953,6712.973101,11589.27126,2534.349425,9699.758893
mz2399,11156.37152,12753.15311,17158.00989,7788.647813,17508.21023,11880.9143,14146.25864,14784.89207,5643.277969,11361.36445,9470.540688,12016.32871,14708.25385,7182.282878,7536.59168,13971.59183,14554.80032,7029.916731,9442.943311,7209.218532,9374.367284,14434.78888,13213.82371,12324.72015,45979.34375,8404.220532,11257.52634,20406.19887,12599.48272,18453.22062,11291.97094,8799.801535,59663.71152,7080.458774,9839.060353,12105.19484,12248.285,23860.79348,11238.38882,23037.44125,9186.440425,11876.63344,14045.45687,10599.31124,16245.00557,10147.89223,22079.59868,5499.153867,16714.25054,8702.501378,8656.006794,18323.4061,12413.36863,11293.2842,4365.645059,10578.82294,40105.71411,13204.37028,7334.152275,10639.32031,6941.477365,18607.9021,7395.898279,3995.129531,27002.3996,13850.9653,8257.44492,7809.971054,4355.68996,12680.6741,12185.48301,19036.90296,6752.911289,8004.124843,6944.459949,10518.91368,6321.224496,8448.174849,18188.3341,12725.18124,15670.90517,10309.22353,15485.98123,7564.086586,11691.58994,12887.31547,35159.67733,5014.815234,7269.181585,11710.83135,9104.194104,10635.94078,12605.7839,8772.97401,44930.60718,9228.58111,7085.302298,5926.536492,8831.451023,13664.77199,5876.556718,15302.17535
mz2400,410675.5228,305407.5167,306505.0787,349653.7956,384559.0306,415316.3319,452321.0082,2701006.748,2664847.267,140429.5019,1384308.802,7629116.18,427081.5211,5161112.813,454470.0936,786222.8066,594223.0339,1744326.328,3287084.224,247491.2697,472246.2283,245933.684,3268045.951,389758.6629,782130.4718,352834.7466,375504.6712,422543.9185,251541.0414,421459.6373,593630.5394,2942342.445,266303.473,641238.2477,427829.969,2632976.196,230365.2122,312131.3986,260322.9549,226097.782,230401.4748,392129.161,345435.5729,4139133.99,337480.8687,1330996.119,564934.3697,1530078.577,276552.2475,1115041.365,769997.1944,497890.2907,354472.9967,841560.1722,3489234.557,821035.4777,355858.9535,143040.6303,404439.8309,499469.3991,474355.8923,394929.2194,771400.5302,419568.8775,2422657.668,258989.2727,852030.5032,676120.1201,912440.2786,418448.4499,211029.5103,200166.23,218849.7733,366125.5653,1250124.475,3342194.517,1195514.783,647974.1382,612674.4721,227039.5563,466613.5138,371716.7574,899403.4879,568309.5588,194926.0249,599535.5496,788584.5746,190012.4161,1908426.275,380815.3654,2949148.688,190328.7399,401137.6983,790793.6755,450708.9459,272358.5269,4456529.754,432094.3545,412624.5171,254155.2455,227440.3892,2338703.208
